source,destination,description
579,463,"[""{{i|Terra}}/{{i|Sulfuric Acid}}: Only the sword's beams can destroy rocks.""]"
583,136,"[""{{i|Best Friend}}/{{i|Bob's Rotten Head}}/{{i|Epic Fetus}}/{{i|Mr. Boom}}: No effect.""]"
583,42,"[""{{i|Best Friend}}/{{i|Bob's Rotten Head}}/{{i|Epic Fetus}}/{{i|Mr. Boom}}: No effect.""]"
583,168,"[""{{i|Best Friend}}/{{i|Bob's Rotten Head}}/{{i|Epic Fetus}}/{{i|Mr. Boom}}: No effect.""]"
583,37,"[""{{i|Best Friend}}/{{i|Bob's Rotten Head}}/{{i|Epic Fetus}}/{{i|Mr. Boom}}: No effect.""]"
583,394,['{{i|Marked}}: Rockets will fly to the location of the crosshair.']
583,367,['{{i|Sticky Bombs}}: Rockets will not stick onto enemies.']
583,137,"['{{I|Remote Detonator}}: Rockets do not explode on impact with surfaces, requiring manual detonation.', [""'''Remote Detonator + Dr. Fetus:''' Rockets fired with Dr. Fetus will still explode on impact, but can be manually detonated.""]]"
583,5,"['{{I|My Reflection}}: No effect.', [""'''My Reflection + Dr. Fetus:''' Rockets fired with Dr. Fetus will turn back at Isaac, but will not explode in contact with the player. However, it will explode after a duration, possibly damaging Isaac.""]]"
586,521,['{{i|Coupon}} / {{p|Credit Card}} / {{i|Mr. ME!}}: Can be used to obtain items for free.']
586,527,['{{i|Coupon}} / {{p|Credit Card}} / {{i|Mr. ME!}}: Can be used to obtain items for free.']
586,628,"['{{I|Death Certificate}}: An additional ladder will spawn in one room of the Death Certificate area. This ladder leads to the same Angel Shop as the one in the starting room of the floor. Purchasing an item will remove Isaac from the Death Certificate area as though he had collected an item normally. Sometimes, the ladder will spawn directly on top of an item pedestal, making the Angel Shop impossible to enter without collecting that item and subsequently being removed from the area.']"
586,716,"[""{{I|Keeper's Sack}}: Buying items grants stats, same as with other shops.""]"
586,376,['{{i|Restock}} / {{T|Store Credit}}: No effect in the Angel shop.']
586,64,['{{i|Steam Sale}}: Reduces the prices of the items on offer.']
588,63,['{{i|The Battery}}: Provides an extra level of charge if the item was fully charged when the boss was defeated.']
588,441,['{{I|Mega Blast}}: Only grants 3 charges.']
589,422,"['{{I|Glowing Hour Glass}}: If Glowing Hour Glass is used while Isaac touches the beam of light but before the animation where he raises Luna above his head is complete, the bonuses will be granted after time is rewound, allowing the same beam of light to be used multiple times.']"
591,554,['{{i|2Spooky}}: Overridden by Venus.']
592,52,"['{{i|Dr. Fetus}} / {{i|Epic Fetus}}: Explosions retain the extra damage and knockback, but cannot destroy Key Blocks.']"
592,168,"['{{i|Dr. Fetus}} / {{i|Epic Fetus}}: Explosions retain the extra damage and knockback, but cannot destroy Key Blocks.']"
592,579,"['{{i|Spirit Sword}}: Sword swings and spin attacks cannot destroy rocks, only its projectiles.']"
592,68,"['{{i|Technology}}: Lasers can still destroy rocks, but at a lower rate and will no longer open entrances to secret rooms.']"
595,118,['{{I|Brimstone}}: Brimstone beams circle Isaac.']
595,415,"['{{I|Crown of Light}}: Functions as intended, but the tears surrounding Isaac will appear normal.']"
595,52,['{{I|Dr. Fetus}}: No effect; tears surrounding Isaac will be regular tears.']
595,401,"[""{{i|Explosivo}}: Orbiting tears that stick to an enemy but don't detonate will return to the ring if the enemy cannot be stuck to anymore.""]"
595,149,"['{{i|Ipecac}}: Tears surrounding Isaac will not cause self damage if at maximum distance until high tear size. If Isaac enters a room and his Saturnus tears have not spread out, they could hit an entity and cause self damage.']"
595,114,"[""{{I|Mom's Knife}}: No effect; tears surrounding Isaac will be regular tears.""]"
595,261,"['{{i|Proptosis}}: Causes the tears to immediately fall, making Saturnus almost irrelevant.']"
595,463,"['{{I|Sulfuric Acid}} / {{I|Terra}}: As the orbiting tears can destroy rocks, Isaac can unintentionally detonate [[Rocks#Bomb Rocks|Bomb Rocks]], causing self damage.']"
595,592,"['{{I|Sulfuric Acid}} / {{I|Terra}}: As the orbiting tears can destroy rocks, Isaac can unintentionally detonate [[Rocks#Bomb Rocks|Bomb Rocks]], causing self damage.']"
595,397,['{{i|Tractor Beam}}: No effect on surrounding tears.']
596,647,"[""{{I|4.5 Volt}}: Damage dealt during the killing blow doesn't provide charge.""]"
596,704,"[""{{I|Berserk!}} / {{C|Tainted Samson}}: Kills will freeze the enemies upon their death but they don't count as kills, therefore making it impossible to extend the time by killing enemies with the jawbone.""]"
596,285,"['{{i|D10}}: Even though frozen enemies are considered dead by the game, rerolling them into a different enemy will bring them back to life.']"
596,382,['{{i|Friendly Ball}}: Cannot be used to capture frozen enemies.']
596,434,"['{{i|Jar of Flies}}: Enemies frozen by Uranus do not grant extra flies, even if shattered. Only enemies killed with bombs will add flies.']"
596,411,"[""{{I|Lusty Blood}} / {{T|Samson's Lock}}: Only enemies killed by icicles from statues, bombs, familiars and other sources will count towards the damage increase, rendering the on kill effect quite difficult to use.""]"
596,49,['{{i|Shoop da Whoop!}}: The beam is unable to freeze enemies.']
597,118,['{{I|Brimstone}}']
597,678,['{{I|C Section}}']
597,52,['{{I|Dr. Fetus}}']
597,168,['{{I|Epic Fetus}}']
597,329,['{{I|The Ludovico Technique}}']
597,114,"[""{{I|Mom's Knife}}""]"
597,229,"[""{{I|Monstro's lung}}""]"
597,579,['{{I|Spirit Sword}}']
597,68,['{{I|Technology}}']
597,395,"['{{I|Tech X}}', ['However, {{I|Haemolacria}} + Tech X does work with Neptunus.\nOther interactions:']]"
597,316,['{{I|Cursed Eye}}: Overridden by Neptunus.']
597,330,['{{I|Soy Milk}}: The charge bar is not present and charged tears are released instantly.']
598,224,"[""{{I|Cricket's Body}}: Split tears' range is dropped drastically. Range ups do not mitigate the effect.""]"
598,52,"[""{{i|Dr. Fetus}}: Drops the bombs' range drastically despite no change in the [[range]] stat, greatly increasing chance of self-damage. Range ups do not mitigate the effect.""]"
602,490,"[""{{i|Eden's Soul}}/{{i|Magic Skin}}/{{i|Mystery Gift}}: Only shop pool items are created if used in the underground shop.""]"
602,642,"[""{{i|Eden's Soul}}/{{i|Magic Skin}}/{{i|Mystery Gift}}: Only shop pool items are created if used in the underground shop.""]"
602,515,"[""{{i|Eden's Soul}}/{{i|Magic Skin}}/{{i|Mystery Gift}}: Only shop pool items are created if used in the underground shop.""]"
602,376,['{{i|Restock}}: Items bought in the underground shop will also be restocked.']
606,168,['{{i|Epic Fetus}}: Overridden by Epic Fetus.']
606,114,"[""{{I|Mom's Knife}}: Overridden by Mom's Knife.""]"
610,610,"[""{{i|Bird Cage}}: Multiple copies of the item provide no benefit and won't make more than one familiar appear.""]"
610,357,"[""{{i|Box of Friends}}: Immediately makes the familiar jump, leaving a ghost copy on Isaac's head until he takes damage. This has no benefit to the damage dealt and will not spawn more than one familiar.""]"
612,357,"[""{{i|Box of Friends}}: Cannot duplicate the ghost and won't spawn a {{i|Demon Baby}}, even when the ghost is dead.""]"
612,113,"[""{{i|Box of Friends}}: Cannot duplicate the ghost and won't spawn a {{i|Demon Baby}}, even when the ghost is dead.""]"
612,377,['{{i|Bursting Sack}} / {{i|Skatole}}: Does not provide immunity to contact damage from spiders/flies to Lost Soul.']
612,9,['{{i|Bursting Sack}} / {{i|Skatole}}: Does not provide immunity to contact damage from spiders/flies to Lost Soul.']
612,402,['{{i|Chaos}}: Items dropped by Lost Soul are drawn from a random pool.']
612,347,"['{{i|Diplopia}} / {{i|Crooked Penny}}: Picking up multiple Lost Souls has no effect, even if one died previously.']"
612,485,"['{{i|Diplopia}} / {{i|Crooked Penny}}: Picking up multiple Lost Souls has no effect, even if one died previously.']"
614,42,"[""{{I|Bob's Rotten Head}}/{{I|Doctor's Remote}}/{{I|Dr. Fetus}}/{{I|Epic Fetus}}/{{I|Bomber Boy}}/{{I|Scatter Bombs}}: Leaves a pool of [[Creep#Red%20Creep|red creep]] on the ground after each explosion.""]"
614,47,"[""{{I|Bob's Rotten Head}}/{{I|Doctor's Remote}}/{{I|Dr. Fetus}}/{{I|Epic Fetus}}/{{I|Bomber Boy}}/{{I|Scatter Bombs}}: Leaves a pool of [[Creep#Red%20Creep|red creep]] on the ground after each explosion.""]"
614,52,"[""{{I|Bob's Rotten Head}}/{{I|Doctor's Remote}}/{{I|Dr. Fetus}}/{{I|Epic Fetus}}/{{I|Bomber Boy}}/{{I|Scatter Bombs}}: Leaves a pool of [[Creep#Red%20Creep|red creep]] on the ground after each explosion.""]"
614,168,"[""{{I|Bob's Rotten Head}}/{{I|Doctor's Remote}}/{{I|Dr. Fetus}}/{{I|Epic Fetus}}/{{I|Bomber Boy}}/{{I|Scatter Bombs}}: Leaves a pool of [[Creep#Red%20Creep|red creep]] on the ground after each explosion.""]"
614,353,"[""{{I|Bob's Rotten Head}}/{{I|Doctor's Remote}}/{{I|Dr. Fetus}}/{{I|Epic Fetus}}/{{I|Bomber Boy}}/{{I|Scatter Bombs}}: Leaves a pool of [[Creep#Red%20Creep|red creep]] on the ground after each explosion.""]"
614,366,"[""{{I|Bob's Rotten Head}}/{{I|Doctor's Remote}}/{{I|Dr. Fetus}}/{{I|Epic Fetus}}/{{I|Bomber Boy}}/{{I|Scatter Bombs}}: Leaves a pool of [[Creep#Red%20Creep|red creep]] on the ground after each explosion.""]"
616,616,"[""{{i|1=Bird's Eye}}: No effect. Will not boost the chances of shooting out a fire like with Ghost Pepper.""]"
616,615,"['{{I|Lil Dumpy}}: Every time Lil Dumpy farts, Isaac emits a flame too.']"
616,329,['{{I|The ludovico technique}}: Isaac periodically spawns fires that shoot towards the Ludovico Technique tear.']
616,52,['{{I|Dr. Fetus}} /{{I|Epic fetus}} / {{I|Tech X}} / {{I|Technology}}: fires spawn when firing/moving the crosshair.']
616,168,['{{I|Dr. Fetus}} /{{I|Epic fetus}} / {{I|Tech X}} / {{I|Technology}}: fires spawn when firing/moving the crosshair.']
616,395,['{{I|Dr. Fetus}} /{{I|Epic fetus}} / {{I|Tech X}} / {{I|Technology}}: fires spawn when firing/moving the crosshair.']
616,68,['{{I|Dr. Fetus}} /{{I|Epic fetus}} / {{I|Tech X}} / {{I|Technology}}: fires spawn when firing/moving the crosshair.']
616,149,"['{{I|Ipecac}}: Fires spawn as normal, but can be hit by ipecac tears, making them especially dangerous.']"
616,114,"[""{{I|Mom's knife}}: Fires spawn occasionally when fired.""]"
616,132,['{{I|A lump of coal}}: No effect on fires.']
616,245,['{{I|20/20}}/{{I|Mutant Spider}}/{{I|The inner eye}}: Only one fire spawns at a time.']
616,153,['{{I|20/20}}/{{I|Mutant Spider}}/{{I|The inner eye}}: Only one fire spawns at a time.']
616,2,['{{I|20/20}}/{{I|Mutant Spider}}/{{I|The inner eye}}: Only one fire spawns at a time.']
616,261,"[""{{I|Proptosis}}: No effect. Fires don't shrink or lose damage as they travel.""]"
616,516,"[""{{I|Sprinkler}}: No effect. Sprinkler doesn't shoot fires.""]"
619,536,"[""{{i|Sacrificial Altar}} + {{c|Tainted Eve}}: Clots won't drop half red hearts after getting sacrificed.""]"
621,621,['{{i|Red Stew}}: Picking up another stew will reset the bonus to its full amount.']
629,723,['{{i|Spindown Dice}}: Turns into {{i|Death Certificate}} when rerolled by Spindown Dice.']
629,628,['{{i|Spindown Dice}}: Turns into {{i|Death Certificate}} when rerolled by Spindown Dice.']
634,705,['{{I|Dark arts}}: Walking over cracks will not summon ghosts while under the effect of Dark Arts.']
634,723,"['{{I|Spindown Dice}}: When used on Purgatory, turns the item into {{I|Dogma}}, a unique item usually only able to be obtained by killing the boss {{E|Dogma}}.']"
634,950,"['{{I|Spindown Dice}}: When used on Purgatory, turns the item into {{I|Dogma}}, a unique item usually only able to be obtained by killing the boss {{E|Dogma}}.']"
641,222,['{{I|Anti-gravity}}: Akeldama tears are unaffected by Anti-Gravity.']
641,118,['{{i|Brimstone}}: Akeldama creates normal tears.']
641,331,['{{I|Godhead}}: Akeldama tears do not have the aura.']
641,149,['{{i|Ipecac}}: Akeldama creates normal tears.']
641,529,"['{{i|Pop!}}: Akeldama blocks the eyeballs created by {{i|Pop!}}, making it quite difficult to hit enemies.']"
641,529,"['{{i|Pop!}}: Akeldama blocks the eyeballs created by {{i|Pop!}}, making it quite difficult to hit enemies.']"
641,325,"[""{{I|Scissors}}: The trail will follow Isaac's body.""]"
643,561,"['{{I|Almond Milk}}: Unlike charged attacks, the laser cannot be fired automatically. As the laser deals Isaac’s damage, but is not affected by tear delay, the DPS of the laser is greatly decreased. The laser do not gain worm trinket effects.']"
643,347,['{{I|Diplopia}}: Multiple copies of Revelation have no extra effect.']
643,401,['{{I|Explosivo}} / {{I|Mucormycosis}} / {{I|Sinus Infection}}: No effect.']
643,553,['{{I|Explosivo}} / {{I|Mucormycosis}} / {{I|Sinus Infection}}: No effect.']
643,459,['{{I|Explosivo}} / {{I|Mucormycosis}} / {{I|Sinus Infection}}: No effect.']
643,149,"['{{I|Ipecac}}: The laser will poison enemies and repeatedly explode on contact with an enemy or obstacle. Despite its high damage increase, Ipecac only adds +2 damage to the beam, similarly to {{I|Brimstone}}.']"
643,118,"['{{I|Ipecac}}: The laser will poison enemies and repeatedly explode on contact with an enemy or obstacle. Despite its high damage increase, Ipecac only adds +2 damage to the beam, similarly to {{I|Brimstone}}.']"
643,494,"[""{{I|Jacob's Ladder}}: Upon hitting an enemy, wall or obstacle, the beam generates sparks that home in on enemies.""]"
643,440,['{{I|Kidney Stone}}: The laser can be fired as normal while the kidney stone is charging. The laser is charged and fired automatically after the kidney stone is fired.']
643,5,['{{I|My Reflection}}: The laser makes a thin loop in front of Isaac and then shoot straight backwards.']
643,317,['{{I|Mysterious Liquid}}: The laser leaves a creep for each enemy and obstacle the laser hits per tick.']
643,570,"['{{I|Playdough Cookie}}: The laser rapidly flashes between different colors while firing, with a chance to inflict status effects.']"
643,330,"['{{I|Soy Milk}}: Unlike charged attacks, the laser cannot be fired automatically. As the laser deals Isaac’s damage, but is not affected by tear delay, the DPS of the laser is greatly decreased.']"
643,463,['{{I|Sulfuric Acid}} / {{I|Terra}}: The laser will occasionally break obstacles.']
643,592,['{{I|Sulfuric Acid}} / {{I|Terra}}: The laser will occasionally break obstacles.']
643,395,"['{{I|Tech X}}: If the Revelation beam and the Tech X are both charged, it will sometimes fire the Revelation beam first and the Tech X ring at the end of it.']"
646,353,['{{i|Bomber Boy}}: Only the center explosion will fire lasers.']
646,65,"['{{i|Anarchist Cookbook}}: The lasers fired by the troll bombs will push other troll bombs around, likely to the edges of the room.']"
647,507,"['Does not charge items which gain charge over time by default. (e.g. {{i|Sharp Straw}}, {{I|The Candle}}, {{i|Butter Bean}} etc.)', ['Items converted to charge-over-time by {{i|9 Volt}} are not affected and may gain charge in both ways.']]"
647,164,"['Does not charge items which gain charge over time by default. (e.g. {{i|Sharp Straw}}, {{I|The Candle}}, {{i|Butter Bean}} etc.)', ['Items converted to charge-over-time by {{i|9 Volt}} are not affected and may gain charge in both ways.']]"
647,294,"['Does not charge items which gain charge over time by default. (e.g. {{i|Sharp Straw}}, {{I|The Candle}}, {{i|Butter Bean}} etc.)', ['Items converted to charge-over-time by {{i|9 Volt}} are not affected and may gain charge in both ways.']]"
647,585,['{{i|Alabaster Box}}: No effect. It still must be charged with Soul Hearts.']
651,493,"[""{{i|Adrenaline}}: Isaac's damage before Adrenaline's flat damage increase is increased by 1.2x, then damage after is increased 1.5x.""]"
651,157,"[""{{i|Bloody Lust}}: Isaac's damage before Bloody Lust's flat damage increase is increased by 1.2x, then damage after is increased 1.5x.""]"
651,543,['{{i|Hallowed Ground}}: The damage multiplier from the aura does not stack with white poop.']
651,573,['{{i|Immaculate Heart}}: The damage multiplier is reduced to 1.5x while in the aura.']
651,149,"[""{{i|Ipecac}}: Isaac's damage before Ipecac's flat damage increase is increased by 1.2x, then damage after is increased 1.5x.""]"
654,304,"['{{I|Libra}}: The balancing of stats mostly leads to a net decrease between Stat Downs and +0.6 [[damage]] up, while Luck Down provides the balanced +0.6 damage and [[luck]] -1.0.']"
577,482,"[""{{i|Clicker}}: The sword cannot be removed from Isaac's inventory.""]"
577,284,['{{i|D4}} / {{i|D100}} / {{c|Tainted Eden}}: The sword does not get rerolled.']
577,283,['{{i|D4}} / {{i|D100}} / {{c|Tainted Eden}}: The sword does not get rerolled.']
577,711,"['{{I|Flip}}: The extra item will not have a ""ghost"" item to flip to.']"
577,689,['{{i|Glitched Crown}}: Duplicated item pedestals do not reroll.']
577,313,['{{i|Holy Mantle}}: Does not protect Isaac from death when the sword falls.']
577,276,"[""{{i|Isaac's Heart}}: Taking damage still allows it to fall, and the sword will still kill Isaac if it falls.""]"
577,40,"[""{{i|Kamikaze!}}: Isaac blowing himself up ''does'' trigger the chance of falling.""]"
577,488,"['{{i|Metronome}}: Can invoke the effect of Damocles, which applies permanently.']"
577,674,['{{I|Spirit Shackles}}: Does not protect Isaac from death when the sword falls.']
657,257,"[""{{I|Fire Mind}}: Not recommended. Vasculitis' tears can explode, with great potential to harm Isaac.""]"
659,118,"[""{{i|Brimstone}} / {{I|Dr. Fetus}}: No effect. Range of {{c|Azazel}}'s Brimstone is still increased.""]"
659,52,"[""{{i|Brimstone}} / {{I|Dr. Fetus}}: No effect. Range of {{c|Azazel}}'s Brimstone is still increased.""]"
659,68,['{{i|Technology}}: Laser size is increased.']
659,532,"['{{I|Lachryphagy}}: Tears fired will now act as if they have been fed one tear, meaning they will explode into smaller tears if undisturbed.']"
664,485,"['{{i|Crooked Penny}} / {{i|Diplopia}}: If an item pedestal is copied while the original item is revealed, it will create an identical cycling pedestal of the same two items. If an item pedestal is copied when the food item is revealed, it will create a non-switching pedestal of the food item only.']"
664,347,"['{{i|Crooked Penny}} / {{i|Diplopia}}: If an item pedestal is copied while the original item is revealed, it will create an identical cycling pedestal of the same two items. If an item pedestal is copied when the food item is revealed, it will create a non-switching pedestal of the food item only.']"
664,628,['{{i|Death Certificate}}: Has no effect on the items in the generated areas.']
664,689,['{{i|Glitched Crown}}: The food item is added to the end of the cycle for a total of 6 items per pedestal.']
664,619,"[""{{c|Tainted Isaac}} / {{c|Isaac}}'s {{i|Birthright}}: The food item will cycle alongside the original 2 granted by the character, resulting in a total of 3 items per pedestal.""]"
665,665,"[""{{i|Guppy's Eye}}: Picking up a second copy of the item gives Isaac a unique costume with both eyes replaced. This is purely cosmetic, and it will otherwise have no effect.""]"
667,647,"['{{I|4.5 Volt}} / {{I|9 Volt}} / {{I|The Battery}} / {{I|Battery Pack}} / {{I|Car Battery}} / {{I|Habit}} / {{I|Jumper Cables}} / {{I|Sharp Plug}}: Useless on Keeper, unless {{I|Book of Virtues}} is held.']"
667,116,"['{{I|4.5 Volt}} / {{I|9 Volt}} / {{I|The Battery}} / {{I|Battery Pack}} / {{I|Car Battery}} / {{I|Habit}} / {{I|Jumper Cables}} / {{I|Sharp Plug}}: Useless on Keeper, unless {{I|Book of Virtues}} is held.']"
667,63,"['{{I|4.5 Volt}} / {{I|9 Volt}} / {{I|The Battery}} / {{I|Battery Pack}} / {{I|Car Battery}} / {{I|Habit}} / {{I|Jumper Cables}} / {{I|Sharp Plug}}: Useless on Keeper, unless {{I|Book of Virtues}} is held.']"
667,603,"['{{I|4.5 Volt}} / {{I|9 Volt}} / {{I|The Battery}} / {{I|Battery Pack}} / {{I|Car Battery}} / {{I|Habit}} / {{I|Jumper Cables}} / {{I|Sharp Plug}}: Useless on Keeper, unless {{I|Book of Virtues}} is held.']"
667,356,"['{{I|4.5 Volt}} / {{I|9 Volt}} / {{I|The Battery}} / {{I|Battery Pack}} / {{I|Car Battery}} / {{I|Habit}} / {{I|Jumper Cables}} / {{I|Sharp Plug}}: Useless on Keeper, unless {{I|Book of Virtues}} is held.']"
667,156,"['{{I|4.5 Volt}} / {{I|9 Volt}} / {{I|The Battery}} / {{I|Battery Pack}} / {{I|Car Battery}} / {{I|Habit}} / {{I|Jumper Cables}} / {{I|Sharp Plug}}: Useless on Keeper, unless {{I|Book of Virtues}} is held.']"
667,520,"['{{I|4.5 Volt}} / {{I|9 Volt}} / {{I|The Battery}} / {{I|Battery Pack}} / {{I|Car Battery}} / {{I|Habit}} / {{I|Jumper Cables}} / {{I|Sharp Plug}}: Useless on Keeper, unless {{I|Book of Virtues}} is held.']"
667,205,"['{{I|4.5 Volt}} / {{I|9 Volt}} / {{I|The Battery}} / {{I|Battery Pack}} / {{I|Car Battery}} / {{I|Habit}} / {{I|Jumper Cables}} / {{I|Sharp Plug}}: Useless on Keeper, unless {{I|Book of Virtues}} is held.']"
667,584,"['{{I|4.5 Volt}} / {{I|9 Volt}} / {{I|The Battery}} / {{I|Battery Pack}} / {{I|Car Battery}} / {{I|Habit}} / {{I|Jumper Cables}} / {{I|Sharp Plug}}: Useless on Keeper, unless {{I|Book of Virtues}} is held.']"
667,161,"[""{{I|Ankh}} / {{I|Judas' Shadow}} / {{I|Lazarus' Rags}}: Keeper will respawn as the respective character."", ['{{I|Ankh}} + {{I|Birthright}}: Strawman ??? will get twice as much HP from health upgrades.', ""{{I|Judas' Shadow}} + {{I|Birthright}}: Strawman Dark Judas can use the {{I|The Book of Belial}} acquired via Birthright as normal and the item recharges as normal. {{I|Book of Virtues}} stacks like usual."", ""{{I|Lazarus' Rags}} + {{I|Birthright}}: If Birthright was obtained prior to respawn, does nothing. If picked up after, grants its temporary damage."", ['{{C|Keeper}}: While playing as Keeper, if Strawman respawns via any of the aforementioned items, health no longer converts to flies.']]]"
667,311,"[""{{I|Ankh}} / {{I|Judas' Shadow}} / {{I|Lazarus' Rags}}: Keeper will respawn as the respective character."", ['{{I|Ankh}} + {{I|Birthright}}: Strawman ??? will get twice as much HP from health upgrades.', ""{{I|Judas' Shadow}} + {{I|Birthright}}: Strawman Dark Judas can use the {{I|The Book of Belial}} acquired via Birthright as normal and the item recharges as normal. {{I|Book of Virtues}} stacks like usual."", ""{{I|Lazarus' Rags}} + {{I|Birthright}}: If Birthright was obtained prior to respawn, does nothing. If picked up after, grants its temporary damage."", ['{{C|Keeper}}: While playing as Keeper, if Strawman respawns via any of the aforementioned items, health no longer converts to flies.']]]"
667,332,"[""{{I|Ankh}} / {{I|Judas' Shadow}} / {{I|Lazarus' Rags}}: Keeper will respawn as the respective character."", ['{{I|Ankh}} + {{I|Birthright}}: Strawman ??? will get twice as much HP from health upgrades.', ""{{I|Judas' Shadow}} + {{I|Birthright}}: Strawman Dark Judas can use the {{I|The Book of Belial}} acquired via Birthright as normal and the item recharges as normal. {{I|Book of Virtues}} stacks like usual."", ""{{I|Lazarus' Rags}} + {{I|Birthright}}: If Birthright was obtained prior to respawn, does nothing. If picked up after, grants its temporary damage."", ['{{C|Keeper}}: While playing as Keeper, if Strawman respawns via any of the aforementioned items, health no longer converts to flies.']]]"
667,247,['{{t|Baby-Bender}} / {{i|BFFs!}} / {{i|Box of Friends}}: Strawman does not count as a familiar for the purpose of these items.']
667,357,['{{t|Baby-Bender}} / {{i|BFFs!}} / {{i|Box of Friends}}: Strawman does not count as a familiar for the purpose of these items.']
667,279,"['{{I|Big Fan}} / {{I|Guardian Angel}}: If Keeper is the one who picked it up, it will only buff orbital speed for him.']"
667,112,"['{{I|Big Fan}} / {{I|Guardian Angel}}: If Keeper is the one who picked it up, it will only buff orbital speed for him.']"
667,247,"[""{{I|BFFS!}} / {{I|Hive Mind}}: If Keeper is the one who picked it up, it will only buff his familiars/flies and spiders and none of Isaac's.""]"
667,248,"[""{{I|BFFS!}} / {{I|Hive Mind}}: If Keeper is the one who picked it up, it will only buff his familiars/flies and spiders and none of Isaac's.""]"
667,614,['{{I|Blood Bombs}}: Keeper can keep placing bombs for health after Isaac has run out.']
667,584,"[""{{I|Book of Virtues}}: The book can be picked up by Keeper and used as normal, making it '''the only active item''' he can use."", ['+ {{I|Missing No.}}: The book does not get rerolled.']]"
667,703,['{{I|Esau Jr.}}: Switching once and back will clear any items Keeper may have had.']
667,654,"[""{{I|False PHD}} / {{I|PHD}}: Identifies pills, but doesn't convert them.""]"
667,75,"[""{{I|False PHD}} / {{I|PHD}}: Identifies pills, but doesn't convert them.""]"
667,622,"[""{{i|Genesis}}: Will not grant item choices for any of Keeper's collected items.""]"
667,532,"[""{{I|Lachryphagy}}: Isaac's tears can feed Keeper's for great damage. If Isaac, however, has Lachryphagy, Keeper's tears still interact with them, although sometimes it feeds them, other times it absorbs them, without the splitting effect.""]"
667,60,"['{{I|The Ladder}}: A ladder will spawn across gaps for the Keeper, however he cannot use it, only Isaac.']"
667,674,"['{{I|Spirit Shackles}}: The effect will only happen once, as Keeper cannot recharge them.']"
669,723,"[""{{i|Spindown Dice}}: Changes Sausage into {{i|Dad's Note}}, which, if picked up outside of its special {{s|Mausoleum}} / {{s|Gehenna}} {{r|Boss Room}}, simply fades the music out and does nothing. Additionally, Dad's Note cannot be further rerolled, neither via Spindown Dice or by other means of reroll.""]"
669,668,"[""{{i|Spindown Dice}}: Changes Sausage into {{i|Dad's Note}}, which, if picked up outside of its special {{s|Mausoleum}} / {{s|Gehenna}} {{r|Boss Room}}, simply fades the music out and does nothing. Additionally, Dad's Note cannot be further rerolled, neither via Spindown Dice or by other means of reroll.""]"
670,514,"['{{I|Broken Modem}}: If the room drops are doubled only the original set is affected by ""Options?"", both consumables of the duplicate set can be collected.', ['Caution should be approached if you take this item and {{I|Magneto}} when you\'re in {{S|Chest}} or {{S|Dark Room}}, as there\'s a chance the chest will ""glitch"" out via Broken Modem and opening it during the ""glitching"" will turn the item into a glitched item, as if it was spawned by {{I|TMTRAINER}}<ref>https://youtu.be/xCWYBb2VREU?t=97</ref>.']]"
670,144,"['{{i|Bum Friend}}, {{i|Bumbo}}, {{i|Dark Bum}}, {{i|Key Bum}}, and the familiar gained from the {{transf|Super Bum}} transformation will cause other items to disappear when they take their respective pickups.']"
670,385,"['{{i|Bum Friend}}, {{i|Bumbo}}, {{i|Dark Bum}}, {{i|Key Bum}}, and the familiar gained from the {{transf|Super Bum}} transformation will cause other items to disappear when they take their respective pickups.']"
670,278,"['{{i|Bum Friend}}, {{i|Bumbo}}, {{i|Dark Bum}}, {{i|Key Bum}}, and the familiar gained from the {{transf|Super Bum}} transformation will cause other items to disappear when they take their respective pickups.']"
670,388,"['{{i|Bum Friend}}, {{i|Bumbo}}, {{i|Dark Bum}}, {{i|Key Bum}}, and the familiar gained from the {{transf|Super Bum}} transformation will cause other items to disappear when they take their respective pickups.']"
670,464,['{{i|Glyph of Balance}}: Only one of the rewards is modified by the Glyph.']
670,523,['{{i|Moving Box}}: One of the pickups will disappear when using Moving Box.']
671,347,"[""{{I|Diplopia}}: This item isn't affected by stacking.""]"
672,402,['{{I|Chaos}}: Items in Devil Rooms that would otherwise cost two heart containers will only cost one if found in Shops.']
672,313,"['{{I|Holy Mantle}} / {{p|Holy Card}} / {{t|Wooden Cross}} / {{I|Blanket}} / {{I|Dogma}}: Unless Isaac is {{C|The Lost}}, the spikes around consumables will simply break the shield without letting him take them.']"
672,535,"['{{I|Holy Mantle}} / {{p|Holy Card}} / {{t|Wooden Cross}} / {{I|Blanket}} / {{I|Dogma}}: Unless Isaac is {{C|The Lost}}, the spikes around consumables will simply break the shield without letting him take them.']"
672,950,"['{{I|Holy Mantle}} / {{p|Holy Card}} / {{t|Wooden Cross}} / {{I|Blanket}} / {{I|Dogma}}: Unless Isaac is {{C|The Lost}}, the spikes around consumables will simply break the shield without letting him take them.']"
672,276,"[""{{I|Isaac's Heart}}: Consumables can no longer be picked up in shops.""]"
672,602,"[""{{T|Judas' Tongue}}: Ensures that items in the {{I|Member Card}} secret shop only cost one heart container, but Devil Deal prices are not reduced, and other shop items already only cost one heart container.""]"
672,719,"[""{{i|Keeper's Box}}: Items and pickups generated outside Devil Rooms will cost health, but items generated inside Devil Rooms will cost coins.""]"
