source,destination,description
579,374,- Holy Light: Both the sword swing and the projectile can trigger Holy Light.<br>
579,3,- Tears|Homing tears (e.g. Spoon Bender): The projectile will be homing.<br>
579,323,- Isaac's Tears: The item fires normal tears but can be charged as fast as the sword can be swung. Doing a spin attack will fully charge Isaac's Tears.<br>
579,532,- Lachryphagy: The fired projectiles will combine and split.<br>
579,87,- Loki's Horns: Random chance upon swinging to have a sword in all 4 cardinal directions. Performing a spin attack when this occurs results in a 4-way spin.<br>
579,213,- Lost Contact: Sword swings reflect projectiles.<br>
579,399,- Maw Of The Void: An additional ring will appear upon fully charging it. Spin is delayed by a bit.<br>
579,55,"- Mom's Eye: An additional sword is added to Isaac's back, and can be swung as normal.<br>"
579,114,"- Mom's Knife: When doing the spin attack, Isaac throws the sword a short distance, which spins as it travels.<br>&emsp;- '''Mom's Knife''' + Technology: A technology laser connects Isaac and the sword while it's being thrown.<br>&emsp;- '''Mom's Knife''' + Brimstone: Launches a barrage of knives from Isaac's mouth after doing the spin attack.<br>&emsp;- '''Mom's Knife''' + Tech X: Full charge launches a sword surrounded by Tech X that swings back to Isaac.<br>"
579,5,- My Reflection: The fired projectile will return to Isaac.<br>
579,169,"- Polyphemus: The sword and fired projectile become gigantic. Charge time is increased, but swing rate remains the same. Swings will also shake the screen.<br>"
579,221,- Rubber Cement: The fired projectile bounces.<br>
579,68,- Technology: Sword becomes a lightsaber. Surrounds Isaac with a laser on every swing. Enemy projectiles are deflected by both normal and charged attacks.<br>
579,152,- Technology 2: Laser fires when the sword is being swung or charged.<br>
579,533,- Trisagion: The fired projectile is a Trisagion blast.<br>
579,261,- Proptosis: The swing attack deals 9x Isaac's damage instead of 3x. Fired projectiles behave as expected.<br>
583,125,- Bobby-Bomb: Rockets become homing.<br>
583,52,- Dr. Fetus: Shoots rockets as normal tears. All synergies that would normally apply are given to the rockets.<br>
589,76,"- X-Ray Vision: Opens every Secret Room generated for free, allowing for the maximum tear bonus every floor.<br>"
590,647,"- 4.5 Volt / Jumper Cables: Provides infinite charges by clearing some enemies then leaving the room, and repeating.<br>"
590,520,"- 4.5 Volt / Jumper Cables: Provides infinite charges by clearing some enemies then leaving the room, and repeating.<br>"
590,62,- Charm of the Vampire / Gimpy: Allows the possibility to generate unlimited Hearts.<br>
590,225,- Charm of the Vampire / Gimpy: Allows the possibility to generate unlimited Hearts.<br>
590,429,"- Head of the Keeper: With enough patience, Coins can be gathered infinitely.<br>"
592,118,- Brimstone/{{C|Azazel}}: Beam will sometimes destroy rocks.<br>
592,467,- Finger!: The finger will destroy rocks.<br>
592,114,- Mom's Knife: The knife will sometimes destroy rocks. Rocks can be destroyed by walking into them.<br>
592,329,- The Ludovico Technique: Controllable rock tear that will destroy rocks. The size of the tear changes per room.<br>
592,395,- Tech X: Gains increased knockback and will sometimes destroy rocks.<br>
593,497,- Camo Undies: Can be used to deal damage without breaking the confusion effect.<br>
593,40,- Kamikaze!: Kamikaze can be used without taking damage while dashing.<br>
593,130,- A Pony / White Pony: Lowers the dash cooldown to approximately 1.5 second.<br>
593,181,- A Pony / White Pony: Lowers the dash cooldown to approximately 1.5 second.<br>
595,132,- A Lump of Coal: The tears grow in size and damage as they orbit around Isaac.<br>
595,528,"- Angelic Prism: Prism and tears share the same orbit, making them easy to split.<br>"
595,254,"- Blood Clot/Chemical Peel: Orbiting tears will be the same than the last fired tear before leaving the previous room.<br>&emsp;- Having an item that randomly applies the bonus (Mom's Knife, Brimstone, Stapler, etc), will give each tear a 50% chance to have the bonus.<br>"
595,154,"- Blood Clot/Chemical Peel: Orbiting tears will be the same than the last fired tear before leaving the previous room.<br>&emsp;- Having an item that randomly applies the bonus (Mom's Knife, Brimstone, Stapler, etc), will give each tear a 50% chance to have the bonus.<br>"
595,331,- Godhead: The orbiting tears have Godhead's damaging aura without the homing effect.<br>
595,440,- Kidney Stone: It's possible for one of the tears surrounding Isaac to be the stone.<br>
595,431,"- Multidimensional Baby: Because both the orbiting tears and multidimensional baby start on top of Isaac when entering a room, all of the tears are immediately doubled.<br>"
595,104,"- The Parasite + Any form of piercing: The tears continuously create two smaller tears as they hit enemies, all of which in turn orbit and pierce enemies as well, resulting in far higher damage.<br>"
596,408,- Athame / Maw of the Void / Montezuma's Revenge / Revelation: The beam will freeze enemies upon death.<br>
596,399,- Athame / Maw of the Void / Montezuma's Revenge / Revelation: The beam will freeze enemies upon death.<br>
596,680,- Athame / Maw of the Void / Montezuma's Revenge / Revelation: The beam will freeze enemies upon death.<br>
596,643,- Athame / Maw of the Void / Montezuma's Revenge / Revelation: The beam will freeze enemies upon death.<br>
596,118,- Brimstone  / Jacob's ladder / Technology / Technology 2 / Tech X: The normally firing laser gets an icy white color and freezes enemies upon death.<br>
596,494,- Brimstone  / Jacob's ladder / Technology / Technology 2 / Tech X: The normally firing laser gets an icy white color and freezes enemies upon death.<br>
596,68,- Brimstone  / Jacob's ladder / Technology / Technology 2 / Tech X: The normally firing laser gets an icy white color and freezes enemies upon death.<br>
596,152,- Brimstone  / Jacob's ladder / Technology / Technology 2 / Tech X: The normally firing laser gets an icy white color and freezes enemies upon death.<br>
596,395,- Brimstone  / Jacob's ladder / Technology / Technology 2 / Tech X: The normally firing laser gets an icy white color and freezes enemies upon death.<br>
596,530,"- Death's List: Since enemies don't activate on-death effects, the list order isn't broken when killing enemies off-order.<br>"
596,52,- Dr. Fetus / Epic Fetus: Bombs will freeze enemies upon death.<br>
596,168,- Dr. Fetus / Epic Fetus: Bombs will freeze enemies upon death.<br>
596,728,"- Gello/{{c|Tainted Lilith}}: When the baby is launched, any enemies it kills in its trajectory will freeze and any frozen enemies the baby is launched into slide similarly to when kicked by Isaac.<br>"
596,709,- Suplex!: Provides another method of shattering the ice statues.<br>
596,533,- Trisagion: Can help break statues faster due to tears hitting multiple times.<br>
597,69,- Chocolate Milk: Neptunus' passive charge overrides Chocolate Milk's active charge. Tear damage is determined by how charged Neptunus is.<br>
597,440,"- Kidney Stone: Tear bursts stack, firing a very large number of tears in combination with each other.<br>"
606,118,"- Brimstone: Rifts may appear where a brimstone beam hits rock, walls or enemies.<br>"
606,104,- The Parasite / Compound Fracture: Causes many smaller rifts to also spawn.<br>
606,453,- The Parasite / Compound Fracture: Causes many smaller rifts to also spawn.<br>
606,329,"- The Ludovico Technique: Each tick of damage has chance of creating rift, which will be slightly bigger in size.<br>"
606,395,- Tech X: Works similarly to Brimstone.<br>
606,68,- Technology: Works similarly to Brimstone.<br>
606,533,- Trisagion: May spawn a line of rifts where the laser travels.<br>
610,247,- BFFS!: Spawns 4 rock waves in an X pattern and doubles contact damage. Damage of the jump and the rock waves is unaffected.<br>
610,536,- Sacrificial Altar: Can be used after the familiar has jumped.<br>
610,655,"- Spin to Win: Boosts the familiar's damage while spinning, although has no effect on its speed.<br>"
612,247,"- BFFS!: Gives Lost Soul a once-per-room shield, similar to Holy Mantle.<br>&emsp;- If BFFS! is dropped, the shield will still remain active until taking one hit of damage, acting similarly to Holy Card.<br>"
612,313,"- BFFS!: Gives Lost Soul a once-per-room shield, similar to Holy Mantle.<br>&emsp;- If BFFS! is dropped, the shield will still remain active until taking one hit of damage, acting similarly to Holy Card.<br>"
612,127,- Forget Me Now: Restarting a floor causes Lost Soul to give a reward if it's alive when used.<br>
615,313,"- {{t|The Twins}}: Can Duplicate Lil Dumpy, Practically adding an extra charge to Lil Dumpy's Holy Mantle-like protection.<br>"
615,357,"- Box of Friends: Will Copy Lil Dumpy for extra protection, this process can be repeated many times to make Isaac near-invincible in Greed mode, Greedier mode, Boss Rush or with 4.5 Volt.<br>"
615,647,"- Box of Friends: Will Copy Lil Dumpy for extra protection, this process can be repeated many times to make Isaac near-invincible in Greed mode, Greedier mode, Boss Rush or with 4.5 Volt.<br>"
616,495,"- Ghost Pepper: Changes the activation rate to 1/(8 - Luck). At base luck (0), the chance is 12.5%, maxing out at 100% at 7 luck. Only one type of fire can be spawned at a time, however each flame has an equal chance of being launched.<br>"
616,379,- Pupula duplex: The fires and their hitbox get a lot bigger.<br>
616,118,- Brimstone: Will occasionally spawn a fire when firing and with high luck will spawn four fires.<br>
616,69,"- Chocolate Milk: As each flame's damage is unaffected by the charge of each tear, a flame-thrower-like effect with very high damage can be achieved with a decent luck stat and rapidly fired low-charge tears.<br>"
616,329,- The Ludovico Technique: Will occasionally shoot fire from Isaac toward the floating tear.<br>
616,261,"- Proptosis: Size and damage of fires is increased, but does not decrease with range.<br>"
616,640,- Urn of Souls: Causes the Urn to emit Bird's Eye's red flames in addition to its regular flames.<br>
616,294,- Butter Bean / Wait What? /The Black Bean / Mega Bean: Spawn a fire upon activation.<br>
616,484,- Butter Bean / Wait What? /The Black Bean / Mega Bean: Spawn a fire upon activation.<br>
616,180,- Butter Bean / Wait What? /The Black Bean / Mega Bean: Spawn a fire upon activation.<br>
616,351,- Butter Bean / Wait What? /The Black Bean / Mega Bean: Spawn a fire upon activation.<br>
616,404,- Farting baby: Farts have a chance to spawn a fire.<br>
616,229,"- monstro's lung: When releasing the tear barrage, multiple fires are fired.<br>"
616,36,- The Poop: Creates a fire behind Isaac.<br>
616,360,"- Incubus/Twisted Pair/Gello: don't shoot fires, but make Isaac shoot fires more often.<br>"
616,698,"- Incubus/Twisted Pair/Gello: don't shoot fires, but make Isaac shoot fires more often.<br>"
616,728,"- Incubus/Twisted Pair/Gello: don't shoot fires, but make Isaac shoot fires more often.<br>"
616,466,- Contagion: Creates a fire behind Isaac for each enemy that produces a gas cloud on death.<br>
617,584,"- Book of Virtues: The wisps' tears are attracted to the magnetic enemy, making it much easier to connect all of the wisps' tears on an enemy.<br>"
617,118,"- Brimstone: Changes the beam to gray, can still apply the magnetized effect. The beams are not attracted to enemies with the magnetized effect.<br>"
617,236,"- E. Coli: If an enemy is hit by a lodestone tear perfectly simultaneously with it being turned into poop, the resulting poop will be tinted black and have a lodestone aura that sucks in enemies. This poop will return to normal after a few seconds.<br>"
617,529,- Pop!: Magnetizing an enemy causes all active eyeball tears to rush to the enemy.<br>
617,618,- Rotten Tomato: Enemies affected by Lodestone and Rotten Tomato will be quickly swarmed and killed by other enemies.<br>
617,68,"- Technology: Changes the laser to gray, can still apply the magnetized effect. The lasers are not attracted to enemies with the magnetized effect.<br>"
617,395,"- Tech X: Changes the color of rings to gray. They still apply the magnetized effect, but the effect being applied is random for each enemy damaged with the same ring. Has increased chance of magnetizing enemy.<br>&emsp;- Tech X + Dr. Fetus: Only the explosions from Dr. Fetus' bombs can magnetize enemies.<br>"
617,329,"- The Ludovico Technique: Isaac's tear has a chance to magnetize and stick to enemies or bosses, making it impossible to move the tear until the enemy dies or until the magnetization effect somehow doesn't get reapplied long enough for the effect to end.<br>"
618,118,- Brimstone: Firing can mark enemies.<br>
618,52,- Dr. Fetus: Fired bombs can mark enemies.<br>
618,494,- Jacob's Ladder: Chaining electricity arcs can mark enemies.<br>
621,562,- Rock Bottom: The damage up becomes permanent.<br>
637,308,- Aquarius: The trail of tears has a chance to knockback enemies.<br>
637,118,- Brimstone: Gives the lasers high knockback.<br>
637,494,- Jacob's Ladder: Enemies that are shocked by a knockback tear will also be knocked back.<br>
637,329,- The Ludovico Technique: Hovering tear alternates between a normal tear and a fist.<br>
641,528,- Angelic Prism: Splits the trail of tears into four multi-colored chains.<br>
641,532,"- Lachryphagy: Some Akeldama tears will absorb tears shot by Isaac and gain size and damage as expected, but will not burst from being overloaded and can be fed infinite amount of tears. Meaning that each tear, if fed enough, can deal massive amounts of damage.<br>"
641,617,"- Lodestone: Magnetized enemies will attract the tears from Akeldama's trail, making it easier to use.<br>"
641,431,- Multidimensional baby: Akeldama tears that passes through Multidimensional baby will be cloned and may also create a separate trail if enough tears are cloned.<br>
641,383,- Tear detonator: Will burst tears generated by Akeldama into Isaac's current tears.<br>
641,524,- Technology Zero: Shot tears will create a laser between it and the Akeldama tear closest to Isaac.<br>
643,528,"- Angelic Prism: When the laser hits the prism, it will split in four.<br>"
643,222,"- Anti-Gravity: The laser fires in place, not following Isaac.<br>"
643,369,- Continuum The laser loops around. The laser cannot hit the same enemy twice.<br>
643,224,- Cricket's Body: Spawns 4 split tears on the first enemy or obstacle the laser hits every other tick. The tears are Piercing and deal half damage of the laser. They can hit the same enemy the laser hit.<br>
643,310,"- Eve's Mascara / Polyphemus: As the laser deals Isaac’s damage, but is not affected by tear delay, the DPS of the laser is greatly increased.<br>"
643,169,"- Eve's Mascara / Polyphemus: As the laser deals Isaac’s damage, but is not affected by tear delay, the DPS of the laser is greatly increased.<br>"
643,532,"- Lachryphagy: The laser has reduced range, but spawns a red Lachryphagy tear per tick. The tears are Piercing and deal the damage of the laser. They can hit the same enemy the laser hit.<br>"
643,394,"- Marked: The laser is fired automatically upon reaching full charge in the direction of the mark. Combined with charged attacks, this allows them to keep their DPS.<br>"
643,431,"- Multidimensional Baby: The baby can duplicate the laser.<br>&emsp;- Multidimensional Baby + Lachryphagy / Pop!: Lasers modified by Multidimensional Baby are no longer affected by Lachryphagy or Pop!, being normal length and not firing additional tears/eyes out the end.<br>"
643,104,- The Parasite: Spawns two perpendicular lasers on the first enemy or obstacle the laser hits. The laser and its split lasers cannot hit the same enemy.<br>
643,529,"- Pop!: The laser has reduced range, but shoots out an eyeball per tick. The tears are Piercing and deal the damage of the laser. They can hit the same enemy the laser hit.<br>"
643,261,- Proptosis: The beam deals ~2.47x Isaac's Damage at point blank range.<br>
643,221,- Rubber Cement: The laser will bounce off the walls for a short distance.<br>
643,233,- Tiny Planet: The laser will wrap around Isaac once and then shoot straight forward.<br>
646,272,"- BBF / Bob's Brain: Inherits the effect in full, firing lasers every time they explode.<br>"
646,273,"- BBF / Bob's Brain: Inherits the effect in full, firing lasers every time they explode.<br>"
646,52,- Dr. Fetus / Epic Fetus: Attacks have a small chance to trigger this effect. Chance goes up to 100% at 30 luck.<br>
646,168,- Dr. Fetus / Epic Fetus: Attacks have a small chance to trigger this effect. Chance goes up to 100% at 30 luck.<br>
646,726,- Hemoptysis: Enemies hit by the sneeze will gain a curse that increases the damage the Brimstone lasers deal to 19 damage per tick. Enemies who die to the Brimstone lasers under the curse will damage and spread the curse to nearby enemies.<br>
646,151,- {{transf|Guppy}} / The Mulligan: The lasers can create Familiar#Blue_Flies|Blue Flies when they deal damage.<br>
646,40,- Kamikaze!: Activating Kamikaze! sends Brimstone lasers in all 4 directions.<br>
646,366,- Familiars#Locusts|Red Locusts / Scatter Bombs: Explosions made by the red locusts and tiny bombs create thinner lasers that deal 4.8 damage per tick instead of 8.<br>
646,431,- Multidimensional Baby: Placing Multidimensional Baby in front of the beam will transform it into two black-and-white beams.<br>
651,186,"- Blood Rights/IV Bag/Kamikaze!/Razor Blade: The aura has a chance to block the damage inflicted, but the effects will still occur.<br>"
651,135,"- Blood Rights/IV Bag/Kamikaze!/Razor Blade: The aura has a chance to block the damage inflicted, but the effects will still occur.<br>"
651,40,"- Blood Rights/IV Bag/Kamikaze!/Razor Blade: The aura has a chance to block the damage inflicted, but the effects will still occur.<br>"
651,126,"- Blood Rights/IV Bag/Kamikaze!/Razor Blade: The aura has a chance to block the damage inflicted, but the effects will still occur.<br>"
651,562,"- Rock Bottom: Isaac will keep the stat upgrades even after leaving the aura. However, it won't keep the homing effect outside of the aura.<br>"
651,516,"- Sprinkler: The tears that the Sprinkler shoots will also be buffed, along with its rotation speed.<br>"
652,604,- Mom's Bracelet: Cube Baby can be picked up and thrown. It will then slide at maximum speed in the direction it's thrown at and leave a trail of damaging white creep until it slows down.<br>
654,130,"- A Pony/White Pony: Effectively converts all Speed Down pills into Damage Up as long as one of the ponies are being held, since they will always give a minimum of 1.5 speed.<br>"
654,181,"- A Pony/White Pony: Effectively converts all Speed Down pills into Damage Up as long as one of the ponies are being held, since they will always give a minimum of 1.5 speed.<br>"
654,46,- Lucky Foot / PHD / Virgo: Pills can now be both good and bad again. The other effects of False PHD still apply.<br>
654,75,- Lucky Foot / PHD / Virgo: Pills can now be both good and bad again. The other effects of False PHD still apply.<br>
654,303,- Lucky Foot / PHD / Virgo: Pills can now be both good and bad again. The other effects of False PHD still apply.<br>
654,108,"- The Wafer: Using a Bad Trip pill will only deal half a heart of damage and spawn a full Black Heart, resulting in a net gain of health.<br>&emsp;- The Wafer + Placebo: Allows for farming infinite health using Bad Trip pills.<br>"
577,569,- Blood Oath: Getting stabbed by Blood Oath does not trigger the chance of falling.<br>
577,535,"- Blanket / Holy Mantle / Holy Card / {{T|Wooden Cross}}: Damage blocked by the shield doesn't count as damage taken. It will not, however, protect Isaac from the falling sword.<br>"
577,313,"- Blanket / Holy Mantle / Holy Card / {{T|Wooden Cross}}: Damage blocked by the shield doesn't count as damage taken. It will not, however, protect Isaac from the falling sword.<br>"
577,58,- Book of Shadows / Empty Vessel / Rune of Algiz / other items that give shield: Nullifies the instant kill of Damocles if the shield is active when the sword falls.<br>
577,409,- Book of Shadows / Empty Vessel / Rune of Algiz / other items that give shield: Nullifies the instant kill of Damocles if the shield is active when the sword falls.<br>
577,457,- Cone Head / Host Hat / Infamy / Metal Plate: Blocked damage does not count as damage and can delay the triggering of Damocles.<br>
577,375,- Cone Head / Host Hat / Infamy / Metal Plate: Blocked damage does not count as damage and can delay the triggering of Damocles.<br>
577,242,- Cone Head / Host Hat / Infamy / Metal Plate: Blocked damage does not count as damage and can delay the triggering of Damocles.<br>
577,449,- Cone Head / Host Hat / Infamy / Metal Plate: Blocked damage does not count as damage and can delay the triggering of Damocles.<br>
577,485,- Crooked Penny / Diplopia: An extra item is spawned per each item cloned.<br>
577,347,- Crooked Penny / Diplopia: An extra item is spawned per each item cloned.<br>
577,705,"- dark arts: When in the shadow state, Isaac can survive the instant kill of Damocles, though this requires precise timing and can be impossible if Dark Art's charge is empty as the sword is falling.<br>"
577,210,"- Gnawed Leaf: If in the form of the statue, Isaac will be immune to the falling sword.<br>&emsp;- Tooth and Nail's statue form can also save Isaac, but the statue transformation time lining up with the sword falling is unlikely.<br>"
577,642,- Magic Skin: Spawns 2 items on every use instead of 1.<br>
577,77,"- My Little Unicorn / Unicorn Stump / other items that give invulnerability: If active, will negate the sword's lethal fall, saving Isaac.<br>"
577,298,"- My Little Unicorn / Unicorn Stump / other items that give invulnerability: If active, will negate the sword's lethal fall, saving Isaac.<br>"
577,625,"- Mega Mush: When activated, protected from falling Damocles.<br>"
658,247,- BFFs!: Increases damage dealt by the familiars by 40%.<br>
658,103,- The Common Cold / Ipecac: Minisaacs will be colored green but they will not get any benefits nor shoot out poison tears.<br>
658,149,- The Common Cold / Ipecac: Minisaacs will be colored green but they will not get any benefits nor shoot out poison tears.<br>
658,486,- Dull Razor: Provides a penalty-free way of spawning Minisaacs and/or healing existing ones.<br>
658,536,- Sacrificial Altar: Converts all Minisaacs into 1 Penny each upon use.<br>
658,592,- Terra: Makes Minisaacs grey.<br>
663,300,"- Contact damage items work great with Tooth and Nail, such as Aries / Mom's Heels / The Virus for extra damage, Serpent's Kiss for Black Heart generation, Midas' Touch for coin generation etc.<br>"
663,30,"- Contact damage items work great with Tooth and Nail, such as Aries / Mom's Heels / The Virus for extra damage, Serpent's Kiss for Black Heart generation, Midas' Touch for coin generation etc.<br>"
663,13,"- Contact damage items work great with Tooth and Nail, such as Aries / Mom's Heels / The Virus for extra damage, Serpent's Kiss for Black Heart generation, Midas' Touch for coin generation etc.<br>"
663,393,"- Contact damage items work great with Tooth and Nail, such as Aries / Mom's Heels / The Virus for extra damage, Serpent's Kiss for Black Heart generation, Midas' Touch for coin generation etc.<br>"
663,202,"- Contact damage items work great with Tooth and Nail, such as Aries / Mom's Heels / The Virus for extra damage, Serpent's Kiss for Black Heart generation, Midas' Touch for coin generation etc.<br>"
663,577,"- Damocles: As Isaac is invincible 1/6th of the time, with some luck, Tooth and Nail may save him from the falling sword.<br>"
663,40,- Kamikaze!: Allows usage without taking damage during invincibility.<br>
663,313,"- {{C|The Lost}} can use this item to prevent additional damage from occurring after losing the Holy Mantle (for example, exiting a Curse Room after being hit), and it does not use up the Holy Mantle's 1-hit protection if it has not been lost.<br>"
667,619,"- Birthright: If Keeper is the one picking it up, it will grant him a heart container.<br>"
667,485,- Crooked Penny / Diplopia: Picking up multiple copies of the item will spawn additional Keepers that each have their own inventory.<br>
667,347,- Crooked Penny / Diplopia: Picking up multiple copies of the item will spawn additional Keepers that each have their own inventory.<br>
667,501,- Greed's Gullet: Keeper gains extra coin hearts at every 25 coin interval.<br>
667,414,"- More Options / There's Options: With careful positioning, both item choice pedestals can be taken.<br>"
667,249,"- More Options / There's Options: With careful positioning, both item choice pedestals can be taken.<br>"
667,327,"- The Polaroid / The Negative: Keeper can take the other photo not chosen by Isaac. Keeper will not directly benefit from holding the Polaroid, but the Negative will give him a damage up. Keeper can use his photo to open A Strange Door, allowing Isaac to keep his. If intending to go to Chest or Dark Room, note that the photo held by Keeper will be lost if he dies.<br>"
667,328,"- The Polaroid / The Negative: Keeper can take the other photo not chosen by Isaac. Keeper will not directly benefit from holding the Polaroid, but the Negative will give him a damage up. Keeper can use his photo to open A Strange Door, allowing Isaac to keep his. If intending to go to Chest or Dark Room, note that the photo held by Keeper will be lost if he dies.<br>"
667,692,"- Sanguine Bond: A very beneficial item for both Isaac and Keeper, as it is fairly easy to snowball into infinitely playing the spikes.<br>"
667,45,"- Yum Heart: Because of how Yum Heart works in co-op, when Isaac uses Yum Heart, it will also restore one coin heart for Keeper.<br>"
670,710,"- Bag of Crafting: Both rewards can be collected in one scoop, although somewhat inconsistently.<br>"
670,241,"- Contract From Below: Spawns a second set of consumables. The ""Options?"" consumable is not guaranteed to be the same for each copy of the original consumable. Each pair of consumables functions independently for ""Options?"" meaning Isaac can pick up one of the first two rewards and one of the second two rewards.<br>"
670,416,"- Deep Pockets: If multiple coins are generated, each one will have its own alternative reward.<br>"
670,665,- Guppy's Eye: Takes the guesswork out of choosing between a chest/sack and a pickup by allowing you to see what the chest/sack will give.<br>
670,134,- Guppy's Tail: Gives a choice between a golden chest and something else in case you are low on keys.<br>
670,53,"- Magneto: Opening a chest does not make the other reward disappear. Picking up the other reward afterwards will only remove the empty chest, and picking up the contents of the chest will not make the other reward disappear, letting Isaac take both rewards. This does not apply to chests with items in them, which disappear or make the other reward disappear as normal. Touching a chest will still make the other reward disappear.<br>"
671,724,"- Hypercoagulation:/{{C|Tainted Magdalene}}: Can provide infinite stat boosts, if the dropped hearts are caught in time.<br>"
671,312,"- Maggy's Bow: Increases the stat boosts given by Candy Heart, provided extra Red health was restored.<br>"
672,664,- Binge Eater: All shops become free stat-ups if the food item is chosen.<br>
672,376,"- Restock: The price never increases, staying at one red heart container/three soul hearts for each item, and one full heart of damage for pickups.<br>&emsp;- However, Restock's coin cost increase mechanic is still present, and if Pound of Flesh is lost, the items will have their equivalent coin cost displayed.<br>&emsp;- With Binge Eater, this can result in infinite stat gains.<br>&emsp;- If a Heart is on sale, Isaac can trigger :Category:Damage-triggered items|items that activate upon taking damage indefinitely.<br>&emsp;- If a Lil' Battery is on sale, Isaac can buy items indefinitely with certain active items such as Blank Card with XI - Strength or Book of Revelations with Car Battery.<br>&emsp;- When transformed into a ghost in Downpour II, or playing as{{C|The Lost}}, Isaac can buy items indefinitely.<br>"
672,312,- Maggy's Bow: Buying a Red Heart will out-heal the damage taken from the spikes if Isaac can survive it.<br>
672,108,"- The Wafer / Cancer / Pills#Pill Effects|Percs!: The spikes only deal half a heart damage, allowing Isaac to gain health from buying hearts.<br>&emsp;- With Restock, any character except {{C|Bethany}} can buy items indefinitely if a Soul Heart is on sale.<br>"
672,301,"- The Wafer / Cancer / Pills#Pill Effects|Percs!: The spikes only deal half a heart damage, allowing Isaac to gain health from buying hearts.<br>&emsp;- With Restock, any character except {{C|Bethany}} can buy items indefinitely if a Soul Heart is on sale.<br>"
673,422,"- Glowing Hour Glass: +1 damage up and soul heart given by Redemption will persist after time leap to the upper floor if Glowing Hour Glass used before Redemption finishes its animation, as well as giving another activated Redemption after time leap. This will allow to take Redemption's damage buff and soul hearts several times per floor. However, if you can use Glowing Hour Glass two times in a row, in order to get damage up and soul heart second time, you'll need to leave the boss room before going down the floor second time.<br>"
674,313,"- {{C|The Lost}}: Effectively acts as a rechargeable extra life, granting additional defensive measures on top of his inherent Holy Mantle and granting a use to normally useless Soul Hearts.<br>"
674,642,"- Magic Skin: When all hearts are converted to Health#Broken Hearts|Broken Hearts, Isaac will be revived with half a soul heart, allowing many more uses with low health.<br>"
676,133,"- Guppy's Paw: The heart containers granted by Empty Heart can be used by Guppy's Paw while staying at or below 1 red heart, granting massively increased survivability.<br>"
676,487,"- Potato Peeler: The heart containers granted by Empty Heart can be used by Potato Peeler while staying at or below 1 red heart, granting increased damage and a Cube of Meat per floor.<br>"
676,73,"- Potato Peeler: The heart containers granted by Empty Heart can be used by Potato Peeler while staying at or below 1 red heart, granting increased damage and a Cube of Meat per floor.<br>"
676,442,"- Dark Prince's Crown: The heart containers are empty when granted, which allows the crown's buff to stay active when advancing floors.<br>"
677,724,"- Hypercoagulation: Due to the effective speed up, the heart used to activate Astral Projection can easily be collected before it disappears.<br>"
677,219,"- Old Bandage: When getting hit with only one heart left, Astral Projection allows for picking up the dropped heart in the brief time of invincibility even when the player has no hearts left. Failing to do so or having no hearts dropped results in guaranteed death however, but with luck this loop can be used to potentially save runs.<br>"
678,704,- Berserk!: Isaac can fire the fetuses on duration. The fetuses hold and attack with bone clubs that are identical to {{C|The Forgotten}}'s one.<br>
678,118,"- Brimstone / {{c|Azazel}}: Shoots 4 fetus tears along with the brimstone beam.<br>&emsp;- Each additional beams created from Monstro's Lung or The Parasite, multi-shot effects including Loki's Horns, Eye Sore spawns four additional fetuses.<br>&emsp;- Anti-Gravity: The fetuses spawn when the beam is being released. The fetuses do not spawn if Isaac is charging when the beam is being released.<br>&emsp;- The Ludovico Technique: When combined with Brimstone, overrides C Section: fetuses no longer spawn.<br>"
678,453,- Compound Fracture: Fetuses are skeletons that shoot splitting bone fragments when in contact with an enemy.<br>
678,224,- Cricket's Body: Fetuses drop four short-ranged tears when they hit the ground.<br>
678,373,"- Dead Eye: Damage boost is granted once a fetus hits an enemy (once per fetus) and is reset when a fetus does not hit anything before going down, using the same rule to determine whether the damage boost is reset or not.<br>&emsp;- This makes for a great synergy since the fetuses are homing and stay up much longer than regular tears.<br>"
678,52,"- Dr. Fetus: The fetuses drop small bombs when they touch an enemy. The bomb's damage follows Dr. Fetus' damage calculation, based on half of the fetuses damage. A fetus can drop only one bomb.<br>&emsp;- The fetuses' bombs do not benefit from Isaac's bomb effects such as Hot Bombs or Bobby-Bomb. However, they do benefit from Isaac's tear effects and have appearance of the corresponding bombs. For example, Hot Bombs from Fire Mind, Bobby-Bomb from Tear Effects|Homing Tears. As such, Cricket's Body, The Parasite and Polyphemus leave a subsequent bomb or bombs, and Mysterious Liquid leaves a creep.<br>&emsp;- Dr. Fetus + Ipecac: The fetuses explode before dropping any bomb.<br>&emsp;- Dr. Fetus + Haemolacria: Fetuses will both drop a bomb on touching an enemy and burst into multiple small bombs upon hitting the ground.<br>"
